X	male.estimate	male.SE	male.pval	male.padj	male.fold_change	female.estimate	female.SE	female.pval	female.padj	female.fold_change	gene	Chr	P_start	P_end
ILMN_1759743	-0.108863440210563	0.0215846666973467	4.56962825690661e-07	0.00327779434867911	1.07703273095102	-0.123111992459598	0.030265530803277	4.74734443254491e-05	0.235943018297482	1.08952844925291	SLC38A10	17	79225047	79225096
ILMN_1759772	0.0729374701433254	0.0260965315643191	0.00519140848571127	0.999885543678052	-1.05201610015271	0.130886158028202	0.0349246189658411	0.000178480560742726	0.820475137734311	-1.09135627047878	LRRC56	11	554788	554837
ILMN_1759789	0.0733489610096255	0.0219004169490208	0.000810441407746972	0.999885543678052	-1.05341715991183	0.0038358139057456	0.0315725059644985	0.903301174964588	0.99938540358928	-1.00207317480315	KAT5	11	65486725	65486776
ILMN_1759792	0.0591873635685957	0.0216642147963446	0.00629447140427317	0.999885543678052	-1.04043803039228	0.00647497084904774	0.0302173353599175	0.830328707625779	0.99938540358928	-1.00785904141633	CLIP4	2	29405412	29405461
ILMN_1759801	-0.0432169340171672	0.0153189158602336	0.00478520701662965	0.999885543678052	1.02875843402229	-0.0911100513385655	0.0189933724874335	1.61108547850947e-06	0.00940551702353829	1.06350266489123	DPP8	15	65744321	65744370
ILMN_1759818	-0.349677820340071	0.0242463368054946	3.7691991664223e-47	4.44011661804547e-43	1.27704816733338	-0.447321907364746	0.0317213931601952	3.71337180906572e-45	4.38326408342118e-41	1.37292144381962	SORL1	11	121491789	121491838
ILMN_1759870	0.0172128598154533	0.0187580675021874	0.358815556469451	0.999885543678052	-1.00739024321502	0.0242952239806921	0.0277462555760228	0.381235714643783	0.99938540358928	-1.01200222971191	ING5	2	242661016	242661065
ILMN_1759872	-0.075010308044028	0.0130052776108578	8.03691817075019e-09	6.31701768220965e-05	1.05866477989375	-0.0964378725591686	0.0149682824244997	1.17277719522036e-10	8.9224889012365e-07	1.0743713878391	DHFR	5	79922822	79922871
ILMN_1759915	-0.0618736545299922	0.0144513829518266	1.8563435049382e-05	0.116318484019428	1.03781413058728	-0.0980716592088766	0.0224699992911585	1.27378908380604e-05	0.0679821234027284	1.06255635657575	ARPC1A	7	98963543	98963592
ILMN_1759948	0.122302313959668	0.015825590531563	1.09132827031782e-14	1.02672163671501e-10	-1.08598288069447	0.199820448364514	0.0222900046465073	3.11475920274477e-19	3.02474266178545e-15	-1.15307882297803	RNF5P1	8	38458273	38458322
ILMN_1759952	0.167861212250309	0.015019001804781	5.3091493391588e-29	5.94146902545261e-25	-1.13149453849348	0.24896547467042	0.0227964747911196	9.12546381878617e-28	9.96956922202389e-24	-1.20270122655284	PSMA5	1	109944691	109952577
ILMN_1759954	0.118210977966206	0.0288266834831364	4.11816006768818e-05	0.247954417675505	-1.09065063607938	0.290423284369697	0.0388423434486819	7.60520793362272e-14	6.47811611785983e-10	-1.2285657084649	PTMA	2	232578018	232578067
ILMN_1759983	-0.0419556699134789	0.0245499649326836	0.087452610618983	0.999885543678052	1.01932416366658	-0.0447930450517428	0.0322821163963631	0.165274168189047	0.99938540358928	1.02300305506559	DR1	1	93827576	93827625
ILMN_1759991	0.029367398769997	0.0125397248960354	0.0191833254573379	0.999885543678052	-1.02373526805793	0.0139634020837589	0.018807008458109	0.457810269794147	0.99938540358928	-1.0151414616005	NOL12	22	38089332	38089381
ILMN_1760049	0.208911102990058	0.021686512797506	5.78825072997103e-22	6.11297159592241e-18	-1.15911515403268	0.266724599091626	0.03054194521977	2.47876459785048e-18	2.35953602069387e-14	-1.20814118536018	SERGEF	11	17809835	17809884
ILMN_1760062	-0.0722552012281845	0.0259876994371052	0.00542984015874451	0.999885543678052	1.03849294206839	-0.131964295211197	0.031800922104126	3.32910901120784e-05	0.16915202885947	1.05450423117472	IFI44	1	79128493	79128542
ILMN_1760065	-0.0783172330558065	0.0266881138943772	0.00334046717512785	0.999885543678052	1.07027522814891	-0.17236229267146	0.0351681562453661	9.53064651724746e-07	0.00569170210010018	1.14999473104652	OR2T11	1	248789676	248789725
ILMN_1760089	0.112097647602362	0.0276281546116118	4.96284105535338e-05	0.295934212130722	-1.07875200030306	0.251520927054957	0.0369031889670588	9.38083093864819e-12	7.46995567644555e-08	-1.19416499088884	RPS2	16	2012073	2012122
ILMN_1760109	-0.0207519936592099	0.0204880482030233	0.311116097593997	0.999885543678052	1.02061783370913	0.0680088465491441	0.0271842561459711	0.0123573019684046	0.99938540358928	-1.04281052448751	SLAMF6	1	160455326	160455375
ILMN_1760121	-0.10587867740302	0.0156527219428645	1.34016130174682e-11	1.16714647769131e-07	1.07512706090349	-0.18076289755737	0.0212513209433145	1.80098201371104e-17	1.68121670979926e-13	1.13303776499662	RRAGC	1	39305191	39305240
ILMN_1760129	0.0339524091980102	0.0203816320533016	0.0957465451932878	0.999885543678052	-1.02066701603931	0.0528022386400444	0.0283892445470298	0.062894278759386	0.99938540358928	-1.03153946760055	EHMT1	9	140697732	140697781
ILMN_1760143	0.00836734940545551	0.0154374758742715	0.587807908420845	0.999885543678052	-1.00737467269995	0.0392149534638565	0.0212162410252484	0.0645523104328472	0.99938540358928	-1.03294259222081	ADRM1	20	60883714	60883763
ILMN_1760160	-0.0256945661407799	0.0229859977674426	0.263637222563013	0.999885543678052	1.02177071084779	0.013148052133191	0.0346983001640082	0.704743585738919	0.99938540358928	-1.00400212029088	STX1A	7	73113943	73113992
ILMN_1760174	0.130976652177003	0.0180868308120514	4.4359234841874e-13	4.0216082307643e-09	-1.10007498140725	0.214330911219636	0.0255644865353921	5.11884654877575e-17	4.72827855710416e-13	-1.16542196205731	MCCC1	3	182733258	182733307
ILMN_1760189	-0.226888883886923	0.0326874755437953	3.8890283393021e-12	3.43478982927161e-08	1.16733348354563	-0.378176721465277	0.0431017609863899	1.72362753006537e-18	1.64606429121243e-14	1.30083034600701	NAIP	5	70308365	70308414
ILMN_1760201	0.256963417850606	0.0212696656903436	1.32742552984277e-33	1.51618544018641e-29	-1.19853471104933	0.337721164365261	0.0329360863688336	1.13740329290409e-24	1.2037139048804e-20	-1.26831767134575	DNMT1	19	10244199	10244248
ILMN_1760245	0.128324107191786	0.0207632656527831	6.39624070183533e-10	5.26346647354029e-06	-1.09506384656722	0.209075517441624	0.0288959134150978	4.63919352727837e-13	3.85424198246287e-09	-1.15550795253959	TMEM42	3	44906913	44906962
ILMN_1760247	-0.00329141777122164	0.0214008483389975	0.877768638773936	0.999885543678052	1.00598810825051	0.0679697865945325	0.0350342492425971	0.0523680941969805	0.99938540358928	-1.04768544683047	CD70	19	6586076	6586125
ILMN_1760256	-0.0455904791745578	0.0122686790319996	0.00020239715095473	0.999885543678052	1.0275771558747	-0.108521124068692	0.0160018598423372	1.1870255076942e-11	9.39649391890729e-08	1.07438903626346	RBM22	5	150070447	150070496
ILMN_1760280	0.213713053211956	0.0195135496289873	6.49722371982969e-28	7.23335916728639e-24	-1.16222885196789	0.308664588692339	0.0276019624465859	4.95563694724309e-29	5.47548326300889e-25	-1.24245397943477	NXT1	20	23335195	23335244
ILMN_1760285	-0.0414414783269163	0.0222262436526741	0.0622474373560106	0.999885543678052	1.03385546597119	-0.0422565076291465	0.0300484058817584	0.159640646871602	0.99938540358928	1.03835589577991	ZNF816-ZNF321P,ZNF321P	19	53431129	53431178
ILMN_1760294	-0.0687532931656173	0.020992350507806	0.00105602386187911	0.999885543678052	1.05225706139176	-0.149740456045428	0.0249501496108539	1.95400006487941e-09	1.40551224666776e-05	1.11597482187206	ZNF417	19	58419042	58419091
ILMN_1760303	0.205195970131974	0.0210809727755716	2.16558367070979e-22	2.29941674155966e-18	-1.15525246423483	0.238271509496006	0.0248530539195803	9.04968671238127e-22	9.19176679376566e-18	-1.18172718554624	PIK3R1	5	67597443	67597499
ILMN_1760305	0.108515664268864	0.0184714786231631	4.23434171374845e-09	3.37307660917201e-05	-1.07678517633878	0.0960720485510346	0.0310770066411759	0.001992023279192	0.99938540358928	-1.06562769259396	FBRSL1	12	133161427	133161476
ILMN_1760315	-0.100337818306557	0.0241954231412153	3.36896623909786e-05	0.205372181935406	1.10798781760688	-0.171769020979915	0.032249026085632	1.00215860585537e-07	0.000649198344873109	1.1706493582357	VWCE	11	61025894	61025943
ILMN_1760320	-0.0653897252354367	0.0119047435122026	3.95733085172481e-08	0.000300480131571465	1.04272408515983	-0.126483028818042	0.0136802979509996	2.33850038426226e-20	2.31792158088075e-16	1.08880414124028	GNB1	1	1716837	1716886
ILMN_1760338	0.073685628355721	0.0168350832494618	1.20374169238301e-05	0.077015393478665	-1.05422946181745	0.122997900228592	0.0207020900162225	2.82722848258821e-09	2.01609663093365e-05	-1.09533540296002	SUMO2	17	73178982	73179032
ILMN_1760347	-0.288618533893803	0.0236205789334969	2.46262402705638e-34	2.82019703578497e-30	1.2264479403911	-0.452287496940201	0.0348043109723848	1.30339446693896e-38	1.51662980173017e-34	1.37435060631625	SRGN	10	70863793	70863843
ILMN_1760360	-0.0267569919194528	0.0193858404142703	0.167514674379091	0.999885543678052	1.01581986409143	-0.0305022947732406	0.0270861730922172	0.260114518145921	0.99938540358928	1.02159166705281	LTN1	21	30301101	30301150
ILMN_1760374	0.13076224789441	0.0304878396019974	1.79481921518742e-05	0.11271464671377	-1.09215913170753	0.208046914473816	0.038794767396877	8.19611864625837e-08	0.000535042625227746	-1.14967504966003	CD8A	2	87016451	87016500
ILMN_1760400	-0.0283266249945283	0.0175479094744866	0.106474296394371	0.999885543678052	1.01637916201574	-0.0696990044423564	0.0204331493925551	0.000647072973022928	0.99938540358928	1.04735330081991	TTI2	8	33356773	33357872
ILMN_1760441	0.124847876052757	0.0199480048575587	3.88287409070587e-10	3.21929090860424e-06	-1.09323876411529	0.20766333850353	0.0268681512640986	1.08413771095846e-14	9.47211118064406e-11	-1.16247652938513	MRPS5	2	95753237	95753286
ILMN_1760449	0.0161478112540448	0.0198789585570392	0.41661566616731	0.999885543678052	-1.01245969258122	0.0112996918189418	0.0292870898120119	0.699626268944333	0.99938540358928	-1.00371985717414	TSPAN32	11	2323395	2323444
ILMN_1760466	-0.081303041167165	0.0220900250186867	0.000232747962183166	0.999885543678052	1.0637981132751	-0.108962797416849	0.0338219735886296	0.00127451620288726	0.99938540358928	1.08436550949666	AP4S1	14	31554552	31554601
ILMN_1760490	0.116072938387878	0.0225182428986601	2.54148589828946e-07	0.00184893099100558	-1.09048955891128	0.23034821472835	0.027253490164098	2.86200184800168e-17	2.65794111623916e-13	-1.17977898224102	ACVR1	2	158593153	158593202
ILMN_1760503	-0.0163238807388584	0.0242501426067961	0.500854562544288	0.999885543678052	1.01727173272822	-0.128704999947922	0.0322763043656819	6.67449983891686e-05	0.325715592139143	1.10277665624233	ZBBX	3	166958694	166960328
ILMN_1760509	0.112167064352729	0.0281215466616461	6.6449808969081e-05	0.390857776356134	-1.08205879981401	0.143499420716429	0.0356110178963348	5.58634153846442e-05	0.274903867107834	-1.10760316785098	EOMES	3	27757930	27757979
ILMN_1760513	-0.0819772715881062	0.0239644801418366	0.000624412735286244	0.999885543678052	1.06984845426384	-0.120063455405174	0.0328824404537118	0.000260922406537109	0.99938540358928	1.10128599644413	DYDC2	10	82127733	82127782
ILMN_1760542	-0.313109642309081	0.0283186484049869	2.03538253470564e-28	2.27087629397108e-24	1.24597390729304	-0.392856211538148	0.0328033991574394	4.7420788436866e-33	5.37704320085624e-29	1.32356540094522	PSMA1	11	14632569	14632618
ILMN_1760556	-0.12604778454989	0.0183601982231137	6.63639266664791e-12	5.82144364718355e-08	1.0826909569189	-0.245334550143294	0.0260870522720955	5.22997602010296e-21	5.2472349409693e-17	1.17619195149572	C1orf63	1	25570473	25570522
ILMN_1760563	-0.0725256305974521	0.0201200378237702	0.00031257769185524	0.999885543678052	1.05089350736152	-0.0537306937681289	0.0274186904473577	0.0500381760312284	0.99938540358928	1.03886335958538	PRRC2A	6	31605058	31605228
ILMN_1760575	-0.0162131898784067	0.0260240206597954	0.533278840116901	0.999885543678052	1.00760877974879	-0.1107286167259	0.0388227623445534	0.00434236358672012	0.99938540358928	1.07701820705556	PTP4A1	6	64292514	64292563
ILMN_1760593	0.0274922141564586	0.0221528407175252	0.214596763665029	0.999885543678052	-1.02155695806304	0.0473194723684715	0.0336741298177375	0.159956648466879	0.99938540358928	-1.02938666303968	CRY1	12	107386610	107386659
ILMN_1760620	-0.107034902906245	0.0238158654854645	6.98093790369949e-06	0.0456204292006762	1.07442560078709	-0.188012714727483	0.0330750219712424	1.312480974403e-08	9.011494370251e-05	1.13817204862383	TMEM33	4	41957684	41957733
ILMN_1760628	0.0995544993816432	0.0195386840260707	3.48279501630266e-07	0.00251283660426237	-1.07216566036502	0.116750713893661	0.02966280005464	8.28750209917695e-05	0.400120601348263	-1.08511976735968	C9orf86	9	139735239	139735288
ILMN_1760635	0.0499292428174705	0.0243675807676482	0.0404618347273642	0.999885543678052	-1.03433763822983	0.0913947012242957	0.0311397210779813	0.0033356081059642	0.99938540358928	-1.05864993405573	RAD51C	17	56774142	56774191
ILMN_1760649	0.0471847185568557	0.0218360388332303	0.0307058169917143	0.999885543678052	-1.03122706645998	0.0366779299989221	0.0363965187746936	0.313583226225349	0.99938540358928	-1.0299736160964	PCK2	14	24569347	24569396
ILMN_1760667	-0.0365726170534796	0.015385495483696	0.0174501079134388	0.999885543678052	1.02144405689217	-0.0470039903448488	0.019265601391254	0.0146958680391245	0.99938540358928	1.02580285835219	POLR3GL	1	145456332	145456381
ILMN_1760676	0.0646925582946025	0.0161662545767385	6.28880615272842e-05	0.370913786887922	-1.0483312021296	0.114375833563504	0.0212950492002762	7.82986743651472e-08	0.000511681836976237	-1.08285806565367	MORF4L1	15	79189598	79189648
ILMN_1760683	0.00301012022690023	0.0103699615640047	0.771607365339753	0.999885543678052	-1.00550774578067	0.019922855442986	0.0134330616892267	0.138042274264168	0.99938540358928	-1.0201888324744	SRSF9	12	120899807	120899856
ILMN_1760688	-0.0993676686985358	0.0242082492421261	4.04834978177483e-05	0.244034524845387	1.08586604565994	-0.186071846690253	0.0363630976748672	3.10348759681019e-07	0.00193130033149498	1.15029554172724	SAMD14	17	48190101	48190150
ILMN_1760714	0.189996524812619	0.0202212475230196	5.67385740564082e-21	5.90762033075322e-17	-1.13338181713503	0.272461401238077	0.0291432478331133	8.84465065989866e-21	8.83138368390881e-17	-1.19996900197832	RPS3	11	75113475	75115097
ILMN_1760718	0.162103816630141	0.0197174643314743	2.01255606773947e-16	1.95801579830373e-12	-1.12046798314995	0.210451927765697	0.0292022943015143	5.7327657766375e-13	4.74844989278884e-09	-1.16049235247141	ZMIZ2	7	44809269	44809320
ILMN_1760727	0.0151446648514289	0.0214196865782592	0.479539019546641	0.999885543678052	-1.01423871934894	0.0999010222443623	0.0321063022234809	0.00186095044999511	0.99938540358928	-1.07268504881666	ANG	14	21162177	21162226
ILMN_1760741	0.232863835780818	0.0190539099150696	2.39183998529492e-34	2.73985270315533e-30	-1.1795400030275	0.297634010766675	0.0289536498065311	8.70236366028084e-25	9.22450547989769e-21	-1.2384956573993	NDUFA9	12	4796141	4796190
ILMN_1760778	0.194928541924335	0.0258062547595766	4.23588835010773e-14	3.9359874549201e-10	-1.14677579509081	0.252799385822815	0.0387489445727486	6.84417265316906e-11	5.25153367677662e-07	-1.19129466305044	ENG	9	130577674	130577723
ILMN_1760779	0.0288819421669238	0.0205665875767342	0.160225435175922	0.999885543678052	-1.01780611225728	0.0198655083277077	0.0299471228871754	0.507104616980529	0.99938540358928	-1.01117127637081	ENSA	1	150599990	150600042
ILMN_1760792	0.0102419656172194	0.0248129814606721	0.679777753653733	0.999885543678052	-1.01025483237104	0.0494927916802976	0.0323413781375772	0.125936515914474	0.99938540358928	-1.03626533550942	KLHL7	7	23214336	23214386
ILMN_1760858	0.00732502882364801	0.0113182054402722	0.517509014281282	0.999885543678052	-1.00687980477021	-0.0455933350087359	0.0137680993735706	0.000927906413578477	0.99938540358928	1.02565115330499	RAB8A	19	16244114	16244163
ILMN_1760890	0.147027750546325	0.0241502873078954	1.14306183009892e-09	9.32052616262659e-06	-1.10914069437061	0.250972781826842	0.0301435040690143	8.36674335541584e-17	7.69238384096932e-13	-1.19327618792756	SEPN1	1	26144538	26144588
ILMN_1760922	-0.151552355550151	0.0207446819784557	2.76031517938572e-13	2.51657934904596e-09	1.10638479676087	-0.29018810840351	0.0264176315172226	4.53053232334318e-28	4.96682258608113e-24	1.22171502267583	GIT2	12	110391019	110397685
ILMN_1760933	0.0549147646081038	0.016773794836402	0.00106095679704811	0.999885543678052	-1.03565343070148	0.0907837615096665	0.0272841016707722	0.000876761099000214	0.99938540358928	-1.06562321821108	PEX10	1	2336323	2336372
ILMN_1760954	0.0481205043064348	0.0146429074909531	0.00101524711418124	0.999885543678052	-1.03982029154608	0.0836682327384672	0.0189162554980196	9.73007996298368e-06	0.0526449989723846	-1.06440095047259	DENR	12	123255441	123255490
ILMN_1760982	-0.00122504334374546	0.020297369017675	0.951873069288212	0.999885543678052	-1.00136421670254	0.00889810245223074	0.0308038683210944	0.772686103760232	0.99938540358928	-1.0033217000186	ZNF187	6	28245853	28245902
ILMN_1761010	0.118298634930955	0.0144531962838981	2.72425182106352e-16	2.64388639234215e-12	-1.08688741841423	0.178750481570972	0.0209904742347624	1.65457683692226e-17	1.54554022336908e-13	-1.13553913210753	PCCB	3	136048755	136048805
ILMN_1761044	0.0840402373406598	0.023492872350075	0.000347207715543661	0.999885543678052	-1.05874566004095	0.114297442890408	0.0359983325223498	0.00149797243906012	0.99938540358928	-1.07928976290021	GNB1L	22	19776032	19776081
ILMN_1761049	-0.0757513257573919	0.0242352993812972	0.00177406037778503	0.999885543678052	1.05121425687314	-0.139177925143443	0.0326498550603769	2.01933158103298e-05	0.105368721898301	1.10182602474292	EIF2C3	1	36521916	36521967
ILMN_1761058	0.155382766141526	0.0206687784093772	5.57257502314993e-14	5.16243350144609e-10	-1.11834774305693	0.256797013644304	0.0282233814813271	9.13916814437543e-20	8.95181519741573e-16	-1.19881718833687	ACAD11,NPHP3-ACAD11	3	132277138	132277187
ILMN_1761061	0.0203803042987493	0.0268337764966992	0.447552376459783	0.999885543678052	-1.00858645086194	-0.0105460906067609	0.0380294665245077	0.781539270419679	0.99938540358928	1.0220448626397	PAX7	1	19062398	19062447
ILMN_1761069	0.0036310741412447	0.0194859029194792	0.852175284446216	0.999885543678052	-1.00894222650661	0.0422734084611185	0.0256254802946672	0.099011867722559	0.99938540358928	-1.04204901525982	UVRAG	11	75853241	75853290
ILMN_1761072	-0.0112023702908108	0.0242830798896214	0.644566087572292	0.999885543678052	1.00868617408705	0.0367964618896557	0.0332015870291896	0.267743419650008	0.99938540358928	-1.01917211020089	AIDA	1	222842796	222842845
ILMN_1761083	-0.0110024261424113	0.026221190068662	0.674777276264721	0.999885543678052	1.00907691228001	-0.0700308327949101	0.0383956423999604	0.0681631724128346	0.99938540358928	1.04892368933301	HNRNPA3	2	178081433	178081482
ILMN_1761113	0.153824513503829	0.0202856679870576	3.37873978660252e-14	3.14391737143364e-10	-1.11800726539027	0.254504718931376	0.024413955299215	1.91545714124997e-25	2.04743213828209e-21	-1.20506109951707	GNL2	1	38032583	38033297
ILMN_1761120	-0.0266613666768319	0.0163008789808039	0.101927839736836	0.999885543678052	1.01192953555054	-0.0704322847290309	0.0181156481214722	0.000101104774444716	0.482573088424629	1.04287304230206	TM2D3	15	102182311	102182360
ILMN_1761131	0.194550826547023	0.0246846160923322	3.23576422794897e-15	3.0817418506986e-11	-1.15211664952102	0.360236700673104	0.0356044105441224	4.60865376060903e-24	4.84139077551979e-20	-1.29330250341799	ECI2	6	4116063	4116112
ILMN_1761138	0.0849262776497599	0.0172081535925937	8.0054410773233e-07	0.00564863922415932	-1.06186514835264	0.173480466075696	0.0238374468286444	3.39698827653854e-13	2.83580581325437e-09	-1.13613785628846	C9orf142	9	139888220	139888269
ILMN_1761147	-0.0253148471196384	0.0230367314748934	0.271815797731052	0.999885543678052	1.01511156271834	-0.0451663021945176	0.0306067938629848	0.140025705253419	0.99938540358928	1.03490302472746	GABPB1	15	50581781	50581831
ILMN_1761155	0.113440341765051	0.0132517850571581	1.12494193751847e-17	1.11594240201832e-13	-1.08044654578946	0.195161920155237	0.0194446101013247	1.05011994873036e-23	1.09832045437708e-19	-1.14171633851885	PABPC1	8	101717267	101717848
ILMN_1761159	0.292133307324367	0.0196876645228881	8.27134946744065e-50	9.76432804631369e-46	-1.22645218555453	0.405142194154261	0.030064404430856	2.17090531458503e-41	2.54082758019032e-37	-1.32599638059908	ESYT1	12	56538253	56538302
ILMN_1761175	-0.0249965539905193	0.018721117440307	0.181808834777289	0.999885543678052	1.02356957746928	-0.00144770319674981	0.0266130940824842	0.956617949380979	0.99938540358928	1.00826841366407	RPS6KB2	11	67201908	67202054
ILMN_1761181	0.10689762550332	0.0268355513732479	6.79267793909226e-05	0.399001902142279	-1.0752350317456	0.141354453105939	0.0373772915416253	0.000155681498525803	0.721739427165623	-1.10485320360306	NOL9	1	6585487	6585536
ILMN_1761242	0.191916660482197	0.0175756586221354	9.30497408080762e-28	1.03489921726742e-23	-1.14711953354691	0.257679696892102	0.0256445878726502	9.36440725667355e-24	9.80078863483454e-20	-1.20464906751061	COMMD1	2	62363089	62363138
ILMN_1761259	0.119881784156336	0.020997658892601	1.13446530224693e-08	8.85223275343279e-05	-1.08972031670355	0.172638936221149	0.0316230424747673	4.7807842924802e-08	0.000316440112319264	-1.12764034092984	EXT2	11	44266761	44266811
ILMN_1761260	0.134960024677368	0.0245684449919546	3.94656866767688e-08	0.000299781355996736	-1.10028208666497	0.214689188053942	0.033376241582771	1.25608340217753e-10	9.5424656063427e-07	-1.1643565625043	COBLL1	2	165541413	165541462
ILMN_1761262	0.0421827194590664	0.0248692981498149	0.0898524566984314	0.999885543678052	-1.02487307515798	0.053396081538809	0.0363310230166016	0.14164021102102	0.99938540358928	-1.03156941788265	MPI	15	75190137	75190186
ILMN_1761277	-0.0804100549188915	0.0152128455278698	1.2524668138058e-07	0.000927952662348717	1.06194680190075	-0.118490741823683	0.0192069355206557	6.8651843662178e-10	5.05140265666306e-06	1.08957182127339	PDE4C	19	18320853	18320902
ILMN_1761309	0.0219867523308997	0.0236280048891396	0.352092688128298	0.999885543678052	-1.01378397804486	0.0344102342137154	0.0333393423566248	0.302015453593577	0.99938540358928	-1.02375875892594	ADCK5	8	145618073	145618198
ILMN_1761314	0.0638555734556146	0.0180838506171213	0.000413862208247697	0.999885543678052	-1.04337152556385	-0.0861130807063239	0.034874157558459	0.0135395860658303	0.99938540358928	1.05907319274049	NFS1	20	34284364	34285638
ILMN_1761334	-0.0771068208087093	0.0232754807081361	0.000923697251838246	0.999885543678052	1.05168441814958	-0.17645425882488	0.03106739154955	1.3491100691193e-08	9.2548950741584e-05	1.12899744884301	ARID4B	1	235331833	235331882
ILMN_1761411	-0.0753878825981621	0.0257396968776978	0.00340211273190222	0.999885543678052	1.04806675498889	-0.193250558749763	0.0336580314777566	9.37926455917476e-09	6.4885752220371e-05	1.13463309500518	MCMBP	10	121589006	121589055
ILMN_1761442	0.0721667592173866	0.0247966633366715	0.00361033995509402	0.999885543678052	-1.05041963066802	0.0509577635397733	0.0361389014159708	0.158524056837421	0.99938540358928	-1.03446175419598	WDR24	16	734838	734887
ILMN_1761450	0.188691295345171	0.022571904071132	6.29500273727577e-17	6.18106318773108e-13	-1.14259460025753	0.248321817580567	0.0326465318751594	2.8188702002026e-14	2.43381253085492e-10	-1.19563934166962	DHRS4L2	14	24470284	24470633
ILMN_1761463	-0.150798140664627	0.0139416619408628	2.87965191097389e-27	3.19094228255017e-23	1.11110388605261	-0.244185968459138	0.018106952664215	1.8970762320788e-41	2.22052772964824e-37	1.18337213762994	EFHD2	1	15756618	15756667
ILMN_1761464	0.120033433024987	0.0304650259018926	8.14678862442521e-05	0.474143097941547	-1.08938746311955	0.254656423445366	0.0449914468839474	1.51278251428907e-08	0.000103413812676801	-1.20592966221317	CD74	5	149782720	149782769
ILMN_1761474	-0.0408817282932877	0.0244516302719432	0.0945355929604305	0.999885543678052	1.02531834467429	0.0556632512831532	0.0315495840108318	0.0776797761099144	0.99938540358928	-1.04075467861652	HNRNPA3	2	178086839	178086888
ILMN_1761479	0.232677705565411	0.0187781592667483	2.92853798013072e-35	3.36635440816026e-31	-1.1791983020124	0.278586556851962	0.0298464758746697	1.01963527086886e-20	1.01637243800208e-16	-1.22041335696947	ZC3HC1	7	129658185	129658234
ILMN_1761486	0.00771794851803191	0.0237540104928482	0.745248137791616	0.999885543678052	-1.00673394150084	0.0740732242678876	0.0308117023128587	0.0162140496348075	0.99938540358928	-1.05418174133205	BORA	13	73329379	73329428
ILMN_1761519	-0.00466953827742557	0.0142085382406394	0.742425454967852	0.999885543678052	-1.00345334535808	0.00604962617899418	0.0182772669227744	0.740650650467574	0.99938540358928	-1.01041543675695	EIF4G2	11	10819049	10819098
ILMN_1761531	-0.0839586091694371	0.019174945585084	1.19467212107126e-05	0.0764948559121928	1.06120258542847	-0.141204210213264	0.0261505714858853	6.67670946587916e-08	0.000438192442245649	1.10485367323044	SGPL1	10	72639366	72639415
ILMN_1761560	-0.0123594857487883	0.0177645268545075	0.48659188787451	0.999885543678052	1.00445410361864	-0.00863311467035973	0.0243102700719432	0.722498105142925	0.99938540358928	1.00500064984277	PHF13	1	6683832	6683881
ILMN_1761566	-0.361006000156586	0.0264238525554374	1.70920022462075e-42	2.00061886291859e-38	1.29329418221171	-0.450174737228542	0.03792404091412	1.68595402495283e-32	1.90630821601416e-28	1.38221480900019	C5orf32	5	139623033	139623082
ILMN_1761594	0.0241826335277968	0.0225892869460369	0.284378339922122	0.999885543678052	-1.01703219766326	-0.0319467203936692	0.0315340100423235	0.311018232121717	0.99938540358928	1.02440811737108	FAM35A	10	88950741	88950790
ILMN_1761598	-0.0877477189541939	0.0229796134273071	0.000134264043326324	0.758726108837057	1.0803057720426	-0.222215344530644	0.0304925969103184	3.15717467778168e-13	2.63750372581882e-09	1.18742396212161	PRDM9	5	23528549	23528598
ILMN_1761721	0.126487109626166	0.0166469952850184	3.00290548492244e-14	2.79570500646279e-10	-1.09863426273818	0.143564253510752	0.0193549764961523	1.19411495103006e-13	1.01165418651267e-09	-1.11241321776521	VPS35	16	46693744	46693793
ILMN_1761733	0.318371661203179	0.0227396163438863	1.54236562931255e-44	1.81042877568707e-40	-1.25174081328354	0.304735659552126	0.0346387987374023	1.39868028275699e-18	1.33895663468327e-14	-1.25364641182439	HLA-DMB	6	32902436	32902485
ILMN_1761764	0.149217354255097	0.0200416175610969	9.66695750197255e-14	8.91293481681869e-10	-1.10706007381062	0.172017419894573	0.0292015052540281	3.84554136105705e-09	2.7234123919006e-05	-1.12164532705933	ALKBH7	19	6374376	6374513
ILMN_1761778	-0.21833740452161	0.0234551258624672	1.29371448570242e-20	1.34067632153342e-16	1.15981188087885	-0.300525251879119	0.0320393180211606	6.60421162464676e-21	6.61081583627141e-17	1.23381535194897	TNFSF8	9	117665275	117665324
ILMN_1761797	-0.0360471691302974	0.0137894941117476	0.00894618493141724	0.999885543678052	1.02563358700377	-0.0148517117928641	0.0190135912813337	0.434737630558618	0.99938540358928	1.00896736277381	CSTB	21	45194550	45194599
ILMN_1761801	0.0448644974013305	0.0199637572502852	0.0246210344926534	0.999885543678052	-1.03377159781309	0.137801631765788	0.0283368216590173	1.15626692894877e-06	0.00685203782095041	-1.10087515282988	LOC147804	19	53945703	53945752
ILMN_1761804	-0.0532520817835311	0.0137979493739549	0.000113656455507006	0.64875104803399	1.03529550924076	-0.118804624738101	0.0184509862610903	1.20317992710505e-10	9.15258970548812e-07	1.08657624606614	ALDH9A1	1	165631522	165631571
